collision,dtc,envelope_id
0.0,11.698,28
0.0,12.358,28
0.0,3.923,28
0.0,6.034,28
1.0,0.0,28
0.0,11.723,28
0.0,12.817,28
0.0,7.034,28
0.0,8.84,28
0.0,8.84,28
0.0,5.793,28
0.0,7.59,28
0.0,5.979,28
0.0,6.979,28
0.0,7.716,28
0.0,4.65,28
0.0,2.423,28
0.0,2.423,28
0.0,4.319,28
0.0,8.164,28
0.0,6.32,28
0.0,6.31,28
0.0,10.861,28
0.0,12.969,28
0.0,12.229,28
1.0,0.0,28
0.0,1.923,28
0.0,11.883,28
0.0,13.776,28
0.0,10.548,28
0.0,2.757,28
0.0,9.701,28
0.0,4.479,28
0.0,2.09,28
0.0,13.136,28
0.0,9.701,28
0.0,8.396,28
0.0,11.007,28
0.0,12.516,28
0.0,7.034,28
0.0,7.34,28
0.0,9.84,28
0.0,6.257,28
0.0,7.257,28
0.0,1.266,28
0.0,5.257,28
0.0,1.59,28
0.0,9.257,28
0.0,8.923,28
0.0,5.618,28
0.0,10.073,28
0.0,8.164,28
0.0,2.286,28
0.0,1.369,28
0.0,10.687,28
0.0,12.795,28
0.0,9.999,28
0.0,1.479,28
0.0,11.08,28
0.0,9.701,28
0.0,7.868,28
0.0,4.312,28
0.0,11.796,28
0.0,7.257,28
0.0,8.59,28
0.0,6.312,28
0.0,5.701,28
0.0,13.003,28
0.0,12.191,28
0.0,12.59,28
0.0,10.36,28
0.0,9.257,28
0.0,5.34,28
0.0,5.534,28
0.0,11.25,28
0.0,7.257,28
0.0,5.396,28
0.0,7.007,28
0.0,2.257,28
0.0,7.257,28
0.0,5.059,28
0.0,2.784,28
0.0,1.59,28
0.0,13.776,28
0.0,11.17,28
0.0,1.59,28
0.0,11.829,28
0.0,12.388,28
0.0,12.542,28
0.0,5.401,28
0.0,4.603,28
0.0,5.831,28
0.0,5.729,28
0.0,4.007,28
0.0,12.896,28
0.0,7.034,28
0.0,9.007,28
0.0,10.312,28
0.0,12.624,28
0.0,7.701,28
0.0,7.896,28
0.0,8.257,28
1.0,0.0,28
0.0,8.146,28
0.0,4.729,28
0.0,4.09,28
0.0,10.36,28
0.0,9.257,28
0.0,7.479,28
0.0,1.59,28
0.0,4.063,28
0.0,7.534,28
0.0,5.007,28
0.0,3.534,28
1.0,0.0,28
0.0,12.388,28
0.0,12.729,28
0.0,11.972,28
0.0,4.701,28
0.0,12.438,28
0.0,13.108,28
0.0,13.179,28
0.0,12.869,28
0.0,7.034,28
0.0,9.007,28
0.0,10.007,28
0.0,11.988,28
0.0,12.438,28
0.0,11.669,28
0.0,1.34,28
0.0,5.396,28
0.0,7.257,28
0.0,4.59,28
0.0,10.126,28
0.0,10.985,28
0.0,8.146,28
0.0,6.812,28
0.0,3.923,28
0.0,5.368,28
0.0,12.388,28
0.0,11.711,28
0.0,12.274,28
0.0,7.701,28
0.0,12.438,28
0.0,12.102,28
0.0,11.723,28
0.0,2.451,28
0.0,6.506,28
0.0,2.729,28
0.0,11.274,28
0.0,10.528,28
0.0,7.146,28
0.0,5.812,28
0.0,2.923,28
0.0,11.798,28
0.0,7.034,28
0.0,6.868,28
0.0,1.757,28
0.0,3.921,28
0.0,2.05,28
0.0,0.784,28
0.0,3.789,28
0.0,6.59,28
0.0,7.146,28
0.0,10.427,28
0.0,12.177,28
0.0,12.557,28
0.0,7.146,28
0.0,7.896,28
0.0,8.257,28
0.0,2.868,28
0.0,8.146,28
0.0,3.206,28
1.0,0.0,28
0.0,11.841,28
0.0,7.034,28
0.0,9.312,28
0.0,5.201,28
0.0,10.534,28
0.0,8.146,28
0.0,5.729,28
0.0,2.923,28
1.0,0.0,28
0.0,9.257,28
0.0,8.923,28
0.0,2.812,28
0.0,2.784,28
0.0,12.27,28
0.0,11.537,28
1.0,0.0,28
0.0,4.603,28
0.0,8.146,28
0.0,7.368,28
0.0,1.423,28
0.0,12.084,28
0.0,13.003,28
0.0,2.007,28
0.0,6.257,28
0.0,11.503,28
0.0,12.438,28
0.0,10.61,28
1.0,0.0,28
0.0,5.034,28
0.0,11.418,28
1.0,0.0,28
1.0,0.0,28
0.0,3.257,28
0.0,13.005,28
0.0,3.751,28
0.0,2.257,28
0.0,12.596,28
0.0,12.388,28
0.0,11.7,28
0.0,1.59,28
0.0,10.747,28
0.0,7.146,28
0.0,5.812,28
0.0,2.923,28
0.0,10.604,28
0.0,5.695,28
0.0,5.812,28
0.0,2.923,28
0.0,5.597,28
0.0,10.368,28
0.0,7.368,28
0.0,6.368,28
0.0,0.893,28
0.0,8.337,28
0.0,5.227,28
0.0,0.893,28
0.0,5.013,28
0.0,6.423,28
0.0,8.423,28
0.0,8.59,28
0.0,5.511,28
0.0,10.368,28
0.0,6.257,28
0.0,5.257,28
0.0,2.407,28
0.0,5.816,28
0.0,2.449,28
0.0,4.615,28
0.0,3.346,29
0.0,3.257,29
0.0,1.234,29
0.0,1.59,29
0.0,3.054,29
0.0,3.257,29
0.0,2.59,29
1.0,0.0,29
0.0,3.673,29
0.0,3.257,29
0.0,2.289,29
0.0,1.234,29
0.0,4.71,29
0.0,5.28,29
0.0,2.201,29
0.0,4.59,29
0.0,7.368,29
1.0,0.0,29
0.0,1.234,29
1.0,0.0,29
0.0,3.339,29
0.0,3.257,29
1.0,0.0,29
1.0,0.0,29
0.0,3.058,29
0.0,3.257,29
1.0,0.0,29
1.0,0.0,29
0.0,4.257,29
1.0,0.0,29
1.0,0.0,29
1.0,0.0,29
0.0,7.368,29
0.0,3.59,29
1.0,0.0,29
0.0,1.623,29
0.0,3.346,29
1.0,0.0,29
0.0,5.146,29
0.0,9.368,29
0.0,2.701,29
0.0,4.257,29
1.0,0.0,29
0.0,3.581,29
0.0,5.257,29
1.0,0.0,29
0.0,11.59,29
0.0,7.368,29
0.0,0.844,29
0.0,1.201,29
0.0,5.368,29
0.0,2.257,29
0.0,1.998,29
0.0,13.59,29
0.0,4.284,29
1.0,0.0,29
1.0,0.0,29
0.0,8.546,29
0.0,9.158,29
0.0,8.988,29
0.0,3.118,29
0.0,8.546,29
0.0,8.982,29
0.0,7.982,29
0.0,1.757,29
0.0,9.396,29
0.0,11.59,29
0.0,7.257,29
1.0,0.0,29
0.0,1.72,29
0.0,3.257,29
0.0,3.257,29
0.0,2.224,29
1.0,0.0,29
0.0,4.146,29
0.0,1.234,29
0.0,9.59,29
0.0,6.255,29
0.0,4.876,29
0.0,4.885,29
0.0,8.09,29
0.0,6.255,29
0.0,4.876,29
0.0,5.237,29
0.0,5.757,29
0.0,6.255,29
0.0,6.793,29
0.0,5.246,29
1.0,0.0,29
0.0,6.255,29
0.0,4.169,29
1.0,0.0,29
0.0,11.09,29
0.0,6.255,29
0.0,8.713,29
0.0,7.824,29
0.0,1.59,29
0.0,9.34,29
0.0,6.173,29
0.0,6.173,29
0.0,5.618,29
0.0,4.976,29
0.0,6.686,29
0.0,5.102,29
0.0,7.09,29
0.0,4.976,29
0.0,6.738,29
0.0,6.321,29
0.0,3.686,29
0.0,4.976,29
1.0,0.0,29
0.0,2.59,29
0.0,6.627,29
0.0,4.976,29
1.0,0.0,29
0.0,6.173,29
0.0,2.261,29
0.0,4.976,29
0.0,3.384,29
0.0,1.812,29
1.0,0.0,29
0.0,4.976,29
0.0,5.698,29
0.0,3.856,29
0.0,6.081,29
0.0,4.976,29
0.0,0.955,29
0.0,3.9,29
0.0,8.666,29
0.0,4.976,29
0.0,3.09,29
0.0,11.757,29
0.0,9.701,29
0.0,4.976,29
0.0,6.599,29
0.0,5.916,29
0.0,2.051,29
0.0,4.976,29
0.0,2.287,29
1.0,0.0,29
0.0,1.59,29
0.0,6.821,29
0.0,4.612,29
1.0,0.0,29
0.0,3.118,29
0.0,10.812,29
0.0,10.146,29
0.0,12.034,29
0.0,3.034,29
0.0,4.976,29
0.0,5.087,29
0.0,2.425,29
0.0,2.974,29
0.0,11.812,29
0.0,-1.0,29
0.0,-1.0,29
0.0,5.895,29
0.0,10.812,29
0.0,-1.0,29
0.0,-1.0,29
0.0,4.729,29
0.0,10.812,29
0.0,10.146,29
0.0,6.09,29
0.0,2.707,29
0.0,4.976,29
0.0,1.788,29
0.0,1.881,29
0.0,11.34,29
0.0,4.976,29
0.0,7.738,29
0.0,7.627,29
0.0,8.34,29
0.0,4.976,29
0.0,7.448,29
0.0,6.282,29
0.0,2.034,29
0.0,4.976,29
0.0,5.099,29
0.0,2.16,29
1.0,0.0,29
0.0,10.368,29
0.0,13.34,29
0.0,9.034,29
0.0,7.359,29
0.0,4.976,29
1.0,0.0,29
0.0,7.173,29
1.0,0.0,29
0.0,10.812,29
0.0,11.729,29
0.0,10.034,29
0.0,2.951,29
0.0,10.812,29
0.0,-1.0,29
0.0,12.034,29
0.0,3.485,29
0.0,4.976,29
0.0,2.742,29
0.0,4.757,29
0.0,7.007,29
0.0,4.976,29
0.0,8.004,29
0.0,7.13,29
0.0,9.646,29
0.0,10.812,29
0.0,9.146,29
0.0,5.09,29
0.0,2.443,29
0.0,10.812,29
0.0,-1.0,29
0.0,-1.0,29
0.0,7.127,29
0.0,4.976,29
0.0,1.59,29
0.0,1.621,29
0.0,5.491,29
1.0,0.0,29
0.0,4.09,29
0.0,4.09,29
1.0,0.0,29
0.0,4.976,29
0.0,2.313,29
0.0,5.59,29
0.0,3.979,29
0.0,10.812,29
0.0,9.146,29
0.0,10.146,29
0.0,4.812,29
0.0,11.812,29
0.0,10.757,29
0.0,8.173,29
0.0,3.111,29
0.0,10.812,29
0.0,-1.0,29
0.0,13.034,29
0.0,6.423,29
0.0,5.09,29
0.0,5.09,29
1.0,0.0,29
0.0,5.034,29
0.0,11.812,29
0.0,13.34,29
0.0,-1.0,29
0.0,6.646,29
0.0,10.812,29
0.0,9.757,29
0.0,2.59,29
0.0,8.374,29
0.0,8.546,29
0.0,2.957,29
0.0,1.705,29
0.0,6.594,29
0.0,4.976,29
0.0,3.09,29
0.0,11.757,29
1.0,0.0,29
0.0,11.812,29
0.0,14.479,29
0.0,8.368,29
0.0,2.711,29
0.0,4.976,29
0.0,3.036,29
1.0,0.0,29
1.0,0.0,29
0.0,4.976,29
0.0,3.031,29
1.0,0.0,29
0.0,2.887,29
0.0,4.976,29
0.0,1.62,29
0.0,3.245,29
0.0,1.748,29
0.0,10.59,29
0.0,2.757,29
0.0,2.757,29
0.0,9.149,29
0.0,7.46,29
0.0,3.723,29
0.0,1.885,29
0.0,7.583,29
0.0,7.46,29
0.0,2.233,29
1.0,0.0,29
0.0,7.306,29
0.0,7.46,29
0.0,4.915,29
0.0,4.415,29
0.0,2.868,29
0.0,7.46,29
0.0,7.208,29
0.0,5.1,29
0.0,6.611,29
0.0,7.46,29
0.0,4.236,29
0.0,5.408,29
0.0,6.588,29
0.0,7.46,29
0.0,3.736,29
0.0,1.789,29
0.0,7.529,29
0.0,7.46,29
0.0,2.234,29
1.0,0.0,29
0.0,3.59,29
0.0,6.59,29
0.0,0.59,29
0.0,1.229,29
1.0,0.0,29
0.0,11.59,29
0.0,2.173,29
0.0,2.173,29
0.0,7.353,29
0.0,7.46,29
0.0,5.569,29
0.0,3.943,29
0.0,3.39,29
0.0,7.46,29
0.0,7.235,29
0.0,3.847,29
1.0,0.0,29
0.0,7.59,29
0.0,4.59,29
0.0,2.173,29
0.0,7.088,29
0.0,7.46,29
0.0,5.057,29
0.0,2.024,29
0.0,8.149,29
0.0,7.46,29
0.0,0.844,29
0.0,4.39,29
0.0,5.368,29
0.0,11.812,29
0.0,9.173,29
0.0,10.173,29
0.0,5.298,29
0.0,7.46,29
0.0,3.736,29
0.0,2.216,29
0.0,10.257,29
0.0,10.812,29
0.0,8.757,29
1.0,0.0,29
0.0,9.359,29
0.0,8.518,29
1.0,0.0,29
0.0,3.007,29
0.0,5.838,29
0.0,7.46,29
0.0,5.389,29
0.0,4.13,29
0.0,9.59,29
0.0,1.59,29
1.0,0.0,29
0.0,3.59,29
0.0,8.167,29
0.0,7.46,29
0.0,2.233,29
1.0,0.0,29
0.0,8.167,29
0.0,7.46,29
0.0,3.711,29
0.0,2.207,29
0.0,7.338,29
0.0,7.46,29
0.0,5.057,29
0.0,1.789,29
0.0,10.646,29
0.0,11.812,29
0.0,6.757,29
0.0,1.59,29
0.0,12.923,29
0.0,3.419,29
1.0,0.0,29
0.0,1.59,29
0.0,3.118,29
0.0,7.46,29
0.0,6.722,29
0.0,4.13,29
0.0,1.976,29
0.0,4.14,29
0.0,5.261,29
0.0,1.624,29
1.0,0.0,29
0.0,1.59,29
0.0,1.59,29
1.0,0.0,29
0.0,7.257,29
0.0,4.34,29
1.0,0.0,29
0.0,1.124,29
0.0,4.461,29
0.0,4.34,29
0.0,9.59,29
0.0,10.368,29
0.0,7.067,29
0.0,7.46,29
0.0,5.069,29
0.0,2.026,29
0.0,7.389,29
0.0,7.46,29
0.0,5.555,29
1.0,0.0,29
0.0,1.625,29
0.0,2.896,29
1.0,0.0,29
0.0,2.572,29
0.0,2.034,29
0.0,3.59,29
1.0,0.0,29
0.0,1.625,29
0.0,5.363,29
0.0,7.46,29
0.0,6.069,29
0.0,1.623,29
0.0,2.478,29
0.0,4.427,29
0.0,2.443,29
1.0,0.0,29
0.0,2.59,29
0.0,2.09,29
0.0,3.979,29
0.0,1.565,29
0.0,5.329,29
0.0,3.59,29
0.0,7.979,29
0.0,7.729,29
0.0,6.421,29
0.0,2.59,29
0.0,5.979,29
0.0,3.423,29
0.0,4.034,29
0.0,3.59,29
0.0,1.625,29
1.0,0.0,29
0.0,7.989,29
0.0,2.09,29
0.0,5.979,29
0.0,9.257,29
0.0,13.922,29
0.0,7.46,29
0.0,2.178,29
0.0,7.257,29
0.0,1.59,29
0.0,1.181,29
1.0,0.0,29
0.0,2.956,29
0.0,3.257,29
1.0,0.0,29
0.0,2.734,29
0.0,1.625,29
0.0,2.698,29
0.0,5.09,29
0.0,5.59,29
0.0,2.09,29
0.0,9.84,29
0.0,2.59,29
0.0,5.482,29
0.0,6.439,29
0.0,3.698,29
0.0,5.017,29
0.0,5.866,29
0.0,7.09,29
0.0,6.69,29
0.0,2.09,29
0.0,3.979,29
0.0,7.257,29
0.0,5.312,29
0.0,2.09,29
0.0,1.982,29
1.0,0.0,29
0.0,5.183,29
0.0,5.017,29
0.0,2.683,29
0.0,4.2,29
0.0,8.395,29
0.0,2.683,29
1.0,0.0,29
1.0,0.0,29
0.0,2.401,29
0.0,5.728,29
0.0,3.978,29
0.0,2.181,29
0.0,1.873,29
0.0,2.479,29
0.0,3.618,29
0.0,1.479,29
0.0,12.59,29
0.0,1.59,29
0.0,3.59,29
0.0,2.59,29
0.0,8.006,29
0.0,2.683,29
1.0,0.0,29
1.0,0.0,29
0.0,1.651,29
0.0,2.956,29
0.0,3.269,29
0.0,2.067,29
0.0,3.479,29
0.0,3.313,29
0.0,1.98,29
0.0,3.476,29
0.0,7.389,29
0.0,3.313,29
0.0,5.59,29
0.0,7.09,29
0.0,6.034,29
0.0,3.313,29
0.0,3.425,29
0.0,5.761,29
0.0,3.03,29
0.0,2.576,29
0.0,1.988,29
0.0,1.993,29
0.0,5.941,29
0.0,3.313,29
0.0,6.146,29
0.0,8.979,29
0.0,0.956,29
0.0,7.59,29
0.0,3.868,29
0.0,7.59,29
1.0,0.0,29
0.0,3.655,29
0.0,6.032,29
0.0,7.052,29
0.0,3.307,29
0.0,3.59,29
0.0,5.729,29
0.0,4.59,29
1.0,0.0,29
0.0,2.368,29
0.0,2.576,29
0.0,5.35,29
0.0,3.352,29
0.0,4.087,29
0.0,2.59,29
0.0,3.09,29
1.0,0.0,29
0.0,4.133,29
0.0,2.475,29
0.0,1.229,29
0.0,7.19,29
0.0,3.313,29
0.0,6.09,29
0.0,8.84,29
0.0,7.303,29
0.0,1.822,29
0.0,5.196,29
0.0,3.369,29
1.0,0.0,29
0.0,5.173,29
1.0,0.0,29
1.0,0.0,29
0.0,4.923,29
0.0,6.173,29
0.0,1.676,29
1.0,0.0,29
0.0,5.791,29
0.0,1.817,29
0.0,5.215,29
0.0,3.655,29
0.0,3.034,29
0.0,5.829,29
0.0,4.14,29
0.0,4.76,29
0.0,6.968,29
0.0,2.065,29
0.0,5.09,29
0.0,7.84,29
0.0,4.034,29
0.0,1.822,29
0.0,3.034,29
1.0,0.0,29
1.0,0.0,29
0.0,4.087,29
0.0,2.177,29
1.0,0.0,29
0.0,3.877,29
0.0,3.313,29
1.0,0.0,29
0.0,6.59,29
0.0,2.825,29
0.0,1.822,29
0.0,2.016,29
0.0,3.382,29
0.0,3.229,29
0.0,5.59,29
1.0,0.0,29
0.0,3.099,29
0.0,3.352,29
0.0,2.436,29
0.0,2.59,29
0.0,8.534,29
0.0,3.59,29
0.0,3.313,29
0.0,2.54,29
1.0,0.0,29
0.0,2.817,29
0.0,1.822,29
0.0,2.016,29
0.0,3.382,29
0.0,2.828,29
0.0,3.313,29
0.0,1.479,29
1.0,0.0,29
0.0,7.81,29
0.0,6.012,29
0.0,1.822,29
0.0,1.822,29
0.0,3.59,29
0.0,4.59,29
0.0,8.257,29
0.0,2.59,29
0.0,2.206,29
0.0,1.822,29
0.0,3.369,29
0.0,3.369,29
0.0,3.73,29
0.0,2.576,29
0.0,1.988,29
1.0,0.0,29
0.0,6.143,29
0.0,3.313,29
0.0,4.59,29
0.0,4.59,29
0.0,7.478,29
0.0,5.007,29
0.0,8.59,29
0.0,10.923,29
0.0,5.59,29
0.0,4.087,29
0.0,5.908,29
0.0,6.52,29
1.0,0.0,29
0.0,3.313,29
0.0,1.605,29
0.0,2.975,29
0.0,2.819,29
0.0,3.59,29
0.0,4.729,29
0.0,2.923,29
0.0,2.743,29
0.0,4.276,29
0.0,1.822,29
0.0,1.817,29
0.0,3.146,29
0.0,1.822,29
1.0,0.0,29
0.0,1.817,29
0.0,4.949,29
0.0,3.313,29
0.0,4.09,29
0.0,5.59,29
0.0,9.017,29
0.0,6.794,29
1.0,0.0,29
0.0,3.09,29
0.0,7.881,29
0.0,1.822,29
0.0,7.012,29
0.0,5.215,29
1.0,0.0,29
0.0,3.313,29
1.0,0.0,29
0.0,3.007,29
0.0,1.454,29
0.0,4.976,29
0.0,3.114,29
0.0,1.74,29
0.0,8.073,29
0.0,3.313,29
0.0,5.59,29
0.0,9.034,29
0.0,1.627,29
0.0,6.151,29
0.0,4.669,29
0.0,2.18,29
0.0,12.846,29
0.0,6.35,29
1.0,0.0,29
0.0,3.34,29
0.0,2.09,29
0.0,2.59,29
1.0,0.0,29
1.0,0.0,29
0.0,1.397,29
0.0,1.567,29
0.0,2.581,29
0.0,2.581,29
0.0,4.757,29
0.0,4.046,29
0.0,1.735,29
0.0,4.966,29
0.0,7.167,29
0.0,3.313,29
0.0,6.09,29
0.0,8.84,29
0.0,6.846,29
0.0,2.59,29
0.0,6.59,29
0.0,5.729,29
0.0,8.512,29
0.0,4.102,29
1.0,0.0,29
0.0,8.257,29
0.0,2.923,29
0.0,9.1,29
0.0,6.457,29
0.0,6.457,29
0.0,13.075,29
0.0,7.46,29
0.0,2.178,29
0.0,5.59,29
0.0,14.248,29
0.0,7.46,29
0.0,2.59,29
0.0,5.59,29
0.0,2.014,29
1.0,0.0,29
1.0,0.0,29
0.0,3.483,29
0.0,5.237,29
1.0,0.0,29
1.0,0.0,29
0.0,2.228,29
1.0,0.0,29
0.0,3.826,29
0.0,3.687,29
0.0,5.409,29
0.0,7.878,29
1.0,0.0,29
1.0,0.0,29
1.0,0.0,29
0.0,9.199,29
0.0,5.794,29
1.0,0.0,29
0.0,5.173,29
0.0,10.09,29
0.0,6.59,29
0.0,1.923,29
0.0,5.59,29
0.0,8.169,29
0.0,6.767,29
1.0,0.0,29
0.0,5.173,29
0.0,8.18,29
0.0,3.59,29
0.0,4.146,29
0.0,4.312,29
0.0,8.035,29
1.0,0.0,29
0.0,2.423,29
0.0,2.59,29
0.0,6.674,29
0.0,5.173,29
0.0,11.757,29
0.0,12.757,29
1.0,0.0,29
0.0,4.087,29
0.0,2.177,29
1.0,0.0,29
0.0,3.849,29
0.0,5.257,29
0.0,6.146,29
0.0,3.673,29
0.0,7.28,29
0.0,7.794,29
0.0,2.461,29
0.0,1.897,29
0.0,5.59,29
0.0,7.59,29
0.0,1.953,29
0.0,6.59,29
0.0,7.256,29
0.0,2.234,29
1.0,0.0,29
0.0,4.173,29
0.0,1.923,29
0.0,6.59,29
0.0,5.257,29
0.0,4.257,29
0.0,1.175,29
0.0,9.007,29
0.0,2.257,29
1.0,0.0,29
0.0,6.146,29
0.0,5.15,29
0.0,4.032,29
0.0,5.927,29
0.0,12.257,29
0.0,3.59,29
0.0,4.477,29
0.0,8.061,29
0.0,5.237,29
1.0,0.0,29
0.0,2.59,29
0.0,2.23,29
0.0,7.608,29
0.0,4.423,29
0.0,10.257,29
0.0,5.146,29
1.0,0.0,29
0.0,5.59,29
0.0,4.146,29
0.0,1.59,29
0.0,7.329,29
0.0,2.59,29
0.0,7.146,29
0.0,9.034,29
0.0,9.59,29
0.0,5.829,29
0.0,8.279,29
0.0,8.52,29
0.0,2.844,29
0.0,3.313,29
0.0,1.287,29
0.0,2.967,29
1.0,0.0,29
0.0,8.59,29
0.0,8.257,29
0.0,7.257,29
0.0,2.301,29
0.0,4.13,29
0.0,1.757,29
0.0,1.757,29
0.0,8.526,29
0.0,4.102,29
1.0,0.0,29
0.0,6.646,29
0.0,6.718,29
0.0,2.59,29
0.0,6.59,29
0.0,5.784,29
0.0,7.412,29
0.0,3.313,29
0.0,5.59,29
0.0,7.09,29
0.0,3.352,29
0.0,2.436,29
0.0,2.59,29
0.0,3.09,29
0.0,5.404,29
0.0,3.039,29
0.0,2.368,29
1.0,0.0,29
0.0,7.125,29
1.0,0.0,29
0.0,6.59,29
0.0,5.451,29
0.0,11.84,29
0.0,1.59,29
0.0,9.257,29
0.0,10.173,29
0.0,1.516,29
0.0,6.904,29
0.0,4.821,29
0.0,5.755,29
1.0,0.0,29
0.0,9.1,29
0.0,7.36,29
0.0,3.475,29
1.0,0.0,29
0.0,4.133,29
1.0,0.0,29
0.0,7.84,29
0.0,12.612,29
1.0,0.0,29
0.0,6.59,29
0.0,4.423,29
0.0,2.59,29
0.0,3.479,29
0.0,5.715,29
0.0,6.187,29
0.0,5.404,29
0.0,2.479,29
0.0,6.312,29
0.0,2.368,29
0.0,3.67,29
1.0,0.0,29
0.0,2.271,29
1.0,0.0,29
0.0,3.66,29
0.0,3.039,29
0.0,2.743,29
0.0,3.74,29
0.0,8.41,29
0.0,0.955,29
0.0,6.427,29
0.0,3.536,29
0.0,7.028,29
0.0,3.313,29
0.0,5.09,29
0.0,6.59,29
0.0,6.122,29
1.0,0.0,29
0.0,2.479,29
1.0,0.0,29
1.0,0.0,29
1.0,0.0,29
0.0,3.039,29
0.0,4.243,29
0.0,3.408,29
0.0,3.59,29
0.0,7.257,29
0.0,7.84,29
0.0,3.65,29
0.0,1.452,29
0.0,4.039,29
0.0,3.23,29
0.0,7.423,29
0.0,3.479,29
0.0,3.368,29
1.0,0.0,29
1.0,0.0,29
0.0,3.839,29
0.0,3.712,29
0.0,5.847,29
0.0,8.901,29
0.0,3.479,29
0.0,3.479,29
0.0,4.479,29
0.0,2.182,29
1.0,0.0,29
0.0,3.039,29
0.0,4.243,29
0.0,6.146,29
0.0,3.039,29
1.0,0.0,29
0.0,2.747,29
0.0,8.401,29
0.0,3.479,29
0.0,6.257,29
0.0,8.146,29
0.0,8.101,29
0.0,3.313,29
0.0,5.09,29
0.0,9.59,29
0.0,6.409,29
0.0,3.479,29
1.0,0.0,29
1.0,0.0,29
0.0,3.928,29
0.0,2.59,29
0.0,5.59,29
0.0,5.59,29
0.0,3.84,29
0.0,4.102,29
0.0,7.176,29
0.0,5.665,29
0.0,4.812,29
1.0,0.0,29
0.0,3.055,29
0.0,6.18,29
0.0,9.155,29
0.0,3.479,29
0.0,5.59,29
0.0,3.423,29
0.0,7.901,29
0.0,3.479,29
0.0,4.257,29
0.0,6.146,29
0.0,5.034,29
0.0,3.313,29
0.0,1.985,29
0.0,2.975,29
0.0,4.047,29
0.0,7.794,29
0.0,4.776,29
0.0,3.634,29
0.0,7.329,29
0.0,2.59,29
0.0,6.146,29
0.0,8.034,29
0.0,6.945,29
1.0,0.0,29
1.0,0.0,29
1.0,0.0,29
0.0,6.901,29
0.0,3.479,29
0.0,3.257,29
1.0,0.0,29
0.0,6.057,29
0.0,9.1,29
0.0,3.561,29
1.0,0.0,29
0.0,3.66,29
0.0,3.039,29
0.0,2.243,29
0.0,5.597,29
0.0,6.493,29
0.0,3.59,29
0.0,8.257,29
0.0,7.257,29
0.0,1.401,29
0.0,7.59,29
0.0,8.146,29
1.0,0.0,29
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
0.0,3.085,30
1.0,0.0,30
0.0,2.312,30
0.0,2.486,30
1.0,0.0,30
1.0,0.0,30
0.0,5.515,30
1.0,0.0,30
0.0,3.363,30
1.0,0.0,30
1.0,0.0,30
0.0,4.534,30
0.0,3.085,30
1.0,0.0,30
1.0,0.0,30
0.0,4.737,30
1.0,0.0,30
0.0,2.368,30
0.0,6.348,30
0.0,1.59,30
0.0,4.49,30
0.0,3.825,30
0.0,3.247,30
0.0,4.257,30
0.0,4.725,30
0.0,2.399,30
0.0,5.534,30
0.0,3.59,30
1.0,0.0,30
0.0,2.095,30
0.0,2.095,30
0.0,3.146,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
0.0,2.59,30
0.0,1.59,30
0.0,4.477,30
0.0,2.905,30
1.0,0.0,30
1.0,0.0,30
0.0,9.257,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
0.0,4.502,30
1.0,0.0,30
0.0,3.312,30
0.0,6.978,30
0.0,2.399,30
0.0,5.534,30
1.0,0.0,30
0.0,8.257,30
0.0,2.317,30
1.0,0.0,30
0.0,4.007,30
1.0,0.0,30
1.0,0.0,30
0.0,2.072,30
0.0,1.959,30
0.0,3.585,30
0.0,2.734,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
0.0,5.312,30
0.0,2.649,30
0.0,1.59,30
0.0,2.369,30
1.0,0.0,30
0.0,4.866,30
1.0,0.0,30
0.0,1.59,30
1.0,0.0,30
0.0,4.737,30
0.0,2.399,30
0.0,2.368,30
0.0,1.793,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
0.0,4.083,30
1.0,0.0,30
0.0,3.368,30
0.0,3.368,30
0.0,3.9,30
1.0,0.0,30
0.0,1.59,30
1.0,0.0,30
0.0,1.812,30
1.0,0.0,30
0.0,2.868,30
0.0,2.868,30
0.0,2.567,30
0.0,1.757,30
0.0,3.341,30
1.0,0.0,30
0.0,7.423,30
0.0,7.257,30
0.0,4.423,30
0.0,3.423,30
1.0,0.0,30
0.0,3.59,30
0.0,4.368,30
0.0,5.146,30
0.0,5.942,30
0.0,2.649,30
0.0,1.59,30
1.0,0.0,30
0.0,3.555,30
0.0,2.59,30
0.0,5.368,30
0.0,5.368,30
0.0,3.365,30
0.0,5.423,30
0.0,7.257,30
0.0,9.257,30
1.0,0.0,30
0.0,1.757,30
1.0,0.0,30
1.0,0.0,30
1.0,0.0,30
0.0,5.423,30
0.0,5.368,30
0.0,5.368,30
0.0,9.368,30
0.0,6.257,30
0.0,1.59,30
0.0,3.423,30
0.0,3.59,30
0.0,6.257,30
0.0,4.423,30
0.0,4.423,30
0.0,6.59,30
0.0,3.59,30
1.0,0.0,30
1.0,0.0,30
0.0,2.257,30
0.0,3.59,30
0.0,4.423,30
0.0,3.368,30
0.0,6.294,30
0.0,3.59,30
0.0,10.09,30
0.0,8.146,30
1.0,0.0,30
0.0,1.757,30
