dut_speed,dut_decel,dut_dist,foe_speed,foe_dist,envelope_id
14.0,5.2,24.0,35.0,74.0,36
14.0,5.1,23.0,34.0,74.0,36
19.0,5.0,30.0,33.0,70.0,36
18.0,5.0,30.0,35.0,74.0,36
17.0,5.1,29.0,35.0,76.0,36
16.0,5.1,29.0,35.0,77.0,36
15.0,5.2,22.0,33.0,70.0,36
14.0,5.1,22.0,34.0,72.0,36
14.0,5.1,22.0,35.0,74.0,36
14.0,5.1,23.0,35.0,75.0,36
17.0,5.300000000000001,31.0,34.0,71.0,36
18.0,5.1,30.0,35.0,74.0,36
17.0,4.9,28.0,35.0,76.0,36
17.0,4.9,28.0,34.0,76.0,36
18.0,5.300000000000001,31.0,33.0,73.0,36
18.0,5.0,29.0,35.0,75.0,36
17.0,4.9,28.0,35.0,75.0,36
16.0,4.9,28.0,35.0,75.0,36
16.0,5.300000000000001,32.0,35.0,78.0,36
15.0,5.1,28.0,34.0,77.0,36
15.0,5.0,26.0,34.0,76.0,36
16.0,5.0,25.0,34.0,76.0,36
18.0,5.300000000000001,30.0,33.0,74.0,36
18.0,5.0,29.0,35.0,75.0,36
17.0,4.9,29.0,35.0,74.0,36
16.0,4.8,28.0,35.0,74.0,36
17.0,5.0,24.0,35.0,70.0,36
17.0,5.0,26.0,36.0,74.0,36
16.0,5.0,26.0,35.0,76.0,36
15.0,5.0,25.0,35.0,75.0,36
14.0,5.300000000000001,23.0,33.0,70.0,36
14.0,5.4,23.0,33.0,74.0,36
14.0,5.300000000000001,23.0,33.0,72.0,36
14.0,5.300000000000001,23.0,33.0,71.0,36
18.0,5.0,30.0,33.0,69.0,36
18.0,5.0,30.0,35.0,74.0,36
17.0,5.1,29.0,35.0,77.0,36
17.0,5.1,29.0,34.0,77.0,36
18.0,5.0,32.0,33.0,73.0,36
18.0,5.1,29.0,35.0,75.0,36
16.0,5.1,27.0,35.0,75.0,36
16.0,5.2,27.0,35.0,74.0,36
17.0,5.1,33.0,34.0,71.0,36
18.0,5.1,30.0,35.0,75.0,36
18.0,5.0,27.0,35.0,76.0,36
17.0,5.0,26.0,34.0,76.0,36
14.0,5.2,29.0,33.0,75.0,36
15.0,5.0,26.0,33.0,76.0,36
15.0,5.0,25.0,34.0,77.0,36
15.0,5.1,25.0,34.0,78.0,36
18.0,5.300000000000001,30.0,33.0,72.0,36
18.0,5.1,30.0,35.0,75.0,36
17.0,4.9,29.0,35.0,75.0,36
16.0,4.8,29.0,34.0,76.0,36
14.0,5.2,29.0,33.0,76.0,36
15.0,5.0,27.0,33.0,75.0,36
15.0,5.0,25.0,34.0,76.0,36
15.0,5.0,26.0,34.0,76.0,36
17.0,5.300000000000001,32.0,34.0,71.0,36
18.0,5.1,30.0,35.0,74.0,36
17.0,4.9,28.0,35.0,76.0,36
17.0,4.9,27.0,34.0,76.0,36
18.0,4.8,30.0,33.0,71.0,36
18.0,5.0,30.0,35.0,75.0,36
17.0,5.2,29.0,35.0,76.0,36
16.0,5.2,28.0,35.0,76.0,36
18.0,5.0,32.0,33.0,71.0,36
18.0,5.0,30.0,35.0,75.0,36
17.0,5.1,28.0,35.0,76.0,36
16.0,5.1,27.0,35.0,76.0,36
18.0,5.1,33.0,33.0,74.0,36
18.0,5.0,29.0,35.0,75.0,36
17.0,5.0,26.0,35.0,74.0,36
17.0,5.0,25.0,35.0,73.0,36
18.0,5.300000000000001,29.0,33.0,70.0,36
18.0,5.1,30.0,35.0,74.0,36
17.0,4.9,29.0,35.0,76.0,36
16.0,4.9,29.0,34.0,76.0,36
14.0,5.1,24.0,35.0,67.0,36
14.0,5.300000000000001,24.0,36.0,72.0,36
14.0,5.300000000000001,24.0,35.0,74.0,36
15.0,5.2,23.0,34.0,75.0,36
19.0,5.0,31.0,33.0,74.0,36
18.0,5.1,29.0,35.0,75.0,36
16.0,5.1,28.0,35.0,74.0,36
16.0,5.1,27.0,35.0,74.0,36
19.0,5.0,28.0,33.0,73.0,36
18.0,5.0,30.0,35.0,75.0,36
16.0,5.1,30.0,35.0,75.0,36
16.0,5.1,30.0,35.0,75.0,36
19.0,5.1,32.0,33.0,73.0,36
18.0,5.0,29.0,35.0,75.0,36
16.0,5.1,27.0,35.0,75.0,36
16.0,5.1,27.0,35.0,75.0,36
16.0,5.4,31.0,35.0,78.0,36
15.0,5.2,28.0,33.0,77.0,36
15.0,5.0,26.0,34.0,76.0,36
16.0,4.9,26.0,34.0,76.0,36
15.0,5.4,22.0,33.0,67.0,36
15.0,5.1,22.0,34.0,68.0,36
14.0,5.0,23.0,34.0,70.0,36
14.0,5.0,23.0,33.0,71.0,36
16.0,4.9,22.0,35.0,73.0,36
15.0,5.0,23.0,35.0,76.0,36
15.0,5.0,24.0,35.0,76.0,36
15.0,5.1,24.0,35.0,75.0,36
17.0,5.1,24.0,35.0,71.0,36
17.0,5.0,25.0,36.0,74.0,36
16.0,5.0,26.0,35.0,76.0,36
15.0,5.0,26.0,35.0,75.0,36
18.0,5.2,29.0,33.0,70.0,36
18.0,5.1,29.0,35.0,74.0,36
17.0,5.0,30.0,35.0,76.0,36
16.0,4.9,30.0,34.0,77.0,36
15.0,5.5,23.0,36.0,76.0,36
15.0,5.2,24.0,36.0,76.0,36
15.0,5.1,25.0,36.0,74.0,36
16.0,5.1,25.0,36.0,74.0,36
15.0,5.4,22.0,33.0,68.0,36
15.0,5.1,22.0,34.0,68.0,36
14.0,5.0,23.0,34.0,69.0,36
14.0,5.0,23.0,33.0,70.0,36
18.0,5.300000000000001,31.0,33.0,70.0,36
18.0,5.1,30.0,35.0,74.0,36
17.0,4.9,28.0,35.0,76.0,36
17.0,4.9,27.0,34.0,76.0,36
26.0,8.7,48.0,43.0,92.0,37
24.0,8.8,47.0,42.0,90.0,37
24.0,8.9,47.0,42.0,91.0,37
24.0,9.0,47.0,42.0,91.0,37
25.0,8.8,49.0,43.0,90.0,37
25.0,8.8,46.0,42.0,91.0,37
25.0,8.8,45.0,42.0,92.0,37
25.0,8.9,45.0,42.0,93.0,37
25.0,9.0,50.0,42.0,90.0,37
25.0,8.8,47.0,42.0,90.0,37
25.0,8.9,49.0,42.0,89.0,37
25.0,8.8,48.0,42.0,89.0,37
24.0,8.8,46.0,41.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
25.0,8.7,47.0,42.0,92.0,37
25.0,8.7,47.0,42.0,92.0,37
25.0,8.7,46.0,42.0,90.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,47.0,42.0,92.0,37
24.0,8.9,47.0,42.0,91.0,37
25.0,8.600000000000001,47.0,42.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,46.0,42.0,92.0,37
24.0,8.9,47.0,42.0,91.0,37
25.0,8.7,45.0,41.0,90.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,48.0,42.0,92.0,37
24.0,8.7,47.0,42.0,92.0,37
25.0,8.7,45.0,41.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,47.0,42.0,92.0,37
25.0,8.8,48.0,42.0,92.0,37
25.0,8.7,46.0,41.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.600000000000001,47.0,42.0,88.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.7,48.0,41.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,91.0,37
24.0,8.8,47.0,42.0,88.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.600000000000001,47.0,41.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,46.0,42.0,92.0,37
24.0,8.9,47.0,42.0,92.0,37
25.0,8.7,47.0,41.0,89.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.7,47.0,41.0,89.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,43.0,92.0,37
25.0,8.8,47.0,43.0,91.0,37
25.0,8.7,46.0,41.0,90.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,47.0,43.0,91.0,37
24.0,8.8,48.0,43.0,91.0,37
24.0,8.8,47.0,41.0,90.0,37
24.0,8.7,46.0,42.0,92.0,37
25.0,8.7,46.0,42.0,91.0,37
25.0,8.7,46.0,43.0,91.0,37
25.0,8.7,46.0,42.0,90.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,47.0,42.0,92.0,37
24.0,8.9,48.0,42.0,91.0,37
24.0,8.600000000000001,49.0,42.0,92.0,37
24.0,8.9,49.0,42.0,91.0,37
24.0,8.9,48.0,42.0,91.0,37
24.0,8.9,47.0,42.0,91.0,37
25.0,8.7,46.0,42.0,88.0,37
24.0,8.7,45.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.7,47.0,41.0,91.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.7,46.0,43.0,91.0,37
24.0,8.7,46.0,43.0,91.0,37
25.0,8.600000000000001,47.0,42.0,89.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.600000000000001,48.0,42.0,89.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,45.0,42.0,92.0,37
25.0,8.8,45.0,42.0,91.0,37
25.0,8.7,46.0,42.0,88.0,37
25.0,8.7,46.0,42.0,91.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
24.0,8.8,45.0,42.0,88.0,37
24.0,8.7,45.0,42.0,91.0,37
25.0,8.7,47.0,42.0,92.0,37
25.0,8.7,48.0,42.0,92.0,37
25.0,8.7,47.0,41.0,88.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.7,46.0,42.0,88.0,37
25.0,8.7,46.0,42.0,92.0,37
24.0,8.8,47.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.8,46.0,41.0,90.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.7,47.0,43.0,92.0,37
25.0,8.8,48.0,43.0,91.0,37
24.0,8.7,46.0,41.0,88.0,37
24.0,8.7,45.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.7,46.0,41.0,88.0,37
24.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
24.0,8.8,45.0,42.0,88.0,37
24.0,8.7,45.0,42.0,91.0,37
25.0,8.7,47.0,42.0,92.0,37
25.0,8.7,48.0,42.0,92.0,37
25.0,8.8,46.0,41.0,90.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.7,46.0,43.0,91.0,37
25.0,8.7,47.0,43.0,91.0,37
25.0,8.7,47.0,41.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,46.0,43.0,91.0,37
25.0,8.7,48.0,41.0,90.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,45.0,42.0,91.0,37
24.0,8.8,46.0,42.0,91.0,37
24.0,8.7,48.0,41.0,89.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,46.0,41.0,91.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.7,47.0,43.0,91.0,37
24.0,8.7,48.0,43.0,90.0,37
24.0,8.7,47.0,41.0,89.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.7,47.0,41.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.7,47.0,41.0,90.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,46.0,42.0,91.0,37
24.0,8.9,46.0,43.0,91.0,37
24.0,8.7,46.0,41.0,89.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
24.0,8.7,46.0,42.0,88.0,37
24.0,8.7,45.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.600000000000001,47.0,42.0,88.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.600000000000001,48.0,41.0,89.0,37
24.0,8.600000000000001,46.0,42.0,92.0,37
25.0,8.8,45.0,42.0,92.0,37
25.0,8.8,45.0,42.0,91.0,37
25.0,8.5,45.0,43.0,89.0,37
24.0,8.8,48.0,43.0,88.0,37
24.0,8.9,48.0,43.0,90.0,37
24.0,8.9,48.0,42.0,91.0,37
25.0,8.7,47.0,41.0,89.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
24.0,8.7,48.0,41.0,89.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.7,46.0,42.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.8,47.0,42.0,92.0,37
24.0,8.8,48.0,42.0,92.0,37
24.0,8.7,47.0,42.0,88.0,37
24.0,8.600000000000001,46.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.7,46.0,41.0,88.0,37
24.0,8.7,46.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.8,45.0,42.0,89.0,37
24.0,8.7,46.0,42.0,92.0,37
24.0,8.7,48.0,42.0,92.0,37
24.0,8.7,49.0,42.0,92.0,37
25.0,8.600000000000001,48.0,42.0,89.0,37
24.0,8.600000000000001,46.0,42.0,91.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
24.0,8.7,47.0,42.0,88.0,37
24.0,8.600000000000001,46.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
25.0,8.7,45.0,41.0,88.0,37
24.0,8.7,46.0,42.0,92.0,37
25.0,8.7,47.0,42.0,92.0,37
25.0,8.8,48.0,42.0,92.0,37
25.0,8.7,46.0,42.0,89.0,37
25.0,8.7,46.0,42.0,92.0,37
24.0,8.8,47.0,42.0,92.0,37
24.0,8.8,47.0,42.0,92.0,37
24.0,8.5,46.0,42.0,89.0,37
24.0,8.8,48.0,43.0,89.0,37
24.0,8.9,48.0,43.0,90.0,37
25.0,8.9,48.0,42.0,91.0,37
25.0,8.7,47.0,42.0,90.0,37
25.0,8.9,48.0,42.0,88.0,37
26.0,8.7,48.0,42.0,89.0,37
26.0,8.7,47.0,42.0,89.0,37
26.0,8.5,48.0,41.0,89.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,45.0,42.0,93.0,37
25.0,8.7,45.0,42.0,92.0,37
24.0,8.7,47.0,42.0,88.0,37
24.0,8.7,45.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.5,49.0,41.0,89.0,37
25.0,8.5,46.0,42.0,91.0,37
25.0,8.600000000000001,45.0,42.0,92.0,37
26.0,8.7,45.0,42.0,92.0,37
26.0,8.600000000000001,45.0,41.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,47.0,42.0,93.0,37
26.0,8.600000000000001,47.0,42.0,93.0,37
24.0,8.5,44.0,42.0,90.0,37
24.0,8.7,47.0,43.0,88.0,37
24.0,8.8,49.0,43.0,89.0,37
24.0,8.9,49.0,42.0,90.0,37
26.0,8.5,45.0,41.0,89.0,37
25.0,8.600000000000001,46.0,42.0,92.0,37
25.0,8.7,47.0,42.0,93.0,37
25.0,8.7,48.0,42.0,92.0,37
26.0,8.600000000000001,45.0,41.0,90.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,47.0,42.0,92.0,37
25.0,8.7,47.0,43.0,92.0,37
26.0,8.5,45.0,41.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,47.0,42.0,93.0,37
25.0,8.7,47.0,42.0,93.0,37
25.0,8.5,47.0,41.0,88.0,37
25.0,8.5,45.0,42.0,91.0,37
25.0,8.600000000000001,46.0,42.0,93.0,37
26.0,8.7,46.0,42.0,93.0,37
26.0,8.600000000000001,44.0,42.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,47.0,41.0,93.0,37
25.0,8.600000000000001,48.0,41.0,93.0,37
24.0,8.7,46.0,42.0,88.0,37
24.0,8.7,45.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
25.0,8.600000000000001,46.0,41.0,87.0,37
25.0,8.5,45.0,42.0,91.0,37
25.0,8.600000000000001,46.0,42.0,93.0,37
26.0,8.600000000000001,47.0,42.0,93.0,37
25.0,8.600000000000001,47.0,41.0,88.0,37
25.0,8.5,46.0,41.0,91.0,37
25.0,8.600000000000001,45.0,42.0,93.0,37
26.0,8.600000000000001,46.0,42.0,93.0,37
26.0,8.5,46.0,41.0,90.0,37
25.0,8.600000000000001,46.0,42.0,92.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
26.0,8.600000000000001,45.0,41.0,91.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,47.0,43.0,91.0,37
25.0,8.600000000000001,48.0,43.0,91.0,37
26.0,8.5,47.0,41.0,91.0,37
25.0,8.600000000000001,45.0,42.0,92.0,37
25.0,8.7,45.0,42.0,91.0,37
25.0,8.8,45.0,42.0,90.0,37
26.0,8.5,47.0,41.0,88.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,45.0,42.0,93.0,37
26.0,8.7,46.0,42.0,93.0,37
26.0,8.5,46.0,41.0,90.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,46.0,42.0,93.0,37
25.0,8.7,47.0,42.0,92.0,37
26.0,8.5,48.0,41.0,91.0,37
25.0,8.600000000000001,45.0,42.0,92.0,37
25.0,8.7,44.0,42.0,91.0,37
25.0,8.8,44.0,42.0,90.0,37
25.0,8.7,45.0,42.0,88.0,37
24.0,8.7,45.0,42.0,91.0,37
25.0,8.7,47.0,42.0,92.0,37
25.0,8.8,48.0,42.0,92.0,37
26.0,8.5,46.0,41.0,91.0,37
25.0,8.600000000000001,46.0,42.0,92.0,37
25.0,8.7,47.0,43.0,91.0,37
25.0,8.7,47.0,43.0,91.0,37
26.0,8.5,47.0,41.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,46.0,42.0,93.0,37
25.0,8.7,46.0,42.0,92.0,37
26.0,8.5,48.0,42.0,89.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,45.0,41.0,92.0,37
25.0,8.7,45.0,41.0,92.0,37
26.0,8.5,47.0,41.0,87.0,37
25.0,8.5,45.0,42.0,91.0,37
25.0,8.600000000000001,46.0,42.0,93.0,37
26.0,8.7,46.0,42.0,93.0,37
26.0,8.5,47.0,41.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,45.0,42.0,93.0,37
25.0,8.8,46.0,42.0,92.0,37
26.0,8.5,46.0,41.0,91.0,37
25.0,8.600000000000001,45.0,42.0,92.0,37
24.0,8.7,46.0,42.0,91.0,37
24.0,8.8,46.0,42.0,90.0,37
26.0,8.5,47.0,42.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,46.0,41.0,93.0,37
25.0,8.8,46.0,41.0,92.0,37
26.0,8.5,46.0,41.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,46.0,42.0,93.0,37
25.0,8.7,47.0,42.0,93.0,37
26.0,8.600000000000001,45.0,41.0,91.0,37
25.0,8.600000000000001,46.0,42.0,92.0,37
25.0,8.600000000000001,48.0,43.0,91.0,37
25.0,8.7,48.0,43.0,90.0,37
26.0,8.600000000000001,45.0,41.0,88.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,47.0,42.0,93.0,37
25.0,8.7,47.0,42.0,93.0,37
25.0,8.5,48.0,41.0,88.0,37
25.0,8.5,46.0,42.0,91.0,37
25.0,8.600000000000001,45.0,42.0,93.0,37
26.0,8.7,45.0,42.0,93.0,37
26.0,8.5,47.0,41.0,91.0,37
25.0,8.600000000000001,45.0,42.0,92.0,37
25.0,8.7,45.0,42.0,91.0,37
25.0,8.8,46.0,42.0,91.0,37
26.0,8.5,46.0,41.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,46.0,42.0,93.0,37
25.0,8.8,46.0,42.0,93.0,37
26.0,8.600000000000001,45.0,41.0,92.0,37
24.0,8.5,46.0,42.0,91.0,37
24.0,8.600000000000001,48.0,42.0,90.0,37
25.0,8.600000000000001,49.0,42.0,89.0,37
26.0,8.600000000000001,45.0,42.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,47.0,41.0,93.0,37
25.0,8.7,48.0,41.0,93.0,37
26.0,8.5,46.0,41.0,88.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,46.0,42.0,93.0,37
25.0,8.7,47.0,42.0,93.0,37
26.0,8.600000000000001,46.0,40.0,90.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,46.0,42.0,92.0,37
26.0,8.7,46.0,43.0,92.0,37
26.0,8.600000000000001,45.0,42.0,88.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,46.0,42.0,93.0,37
25.0,8.600000000000001,47.0,41.0,93.0,37
26.0,8.600000000000001,45.0,41.0,91.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,48.0,43.0,91.0,37
25.0,8.600000000000001,48.0,43.0,90.0,37
26.0,8.5,47.0,42.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,45.0,41.0,93.0,37
25.0,8.7,46.0,41.0,93.0,37
25.0,8.7,45.0,42.0,88.0,37
24.0,8.7,45.0,42.0,91.0,37
25.0,8.7,47.0,42.0,92.0,37
25.0,8.8,47.0,42.0,92.0,37
26.0,8.7,45.0,41.0,90.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.5,47.0,42.0,92.0,37
26.0,8.600000000000001,48.0,43.0,92.0,37
26.0,8.600000000000001,46.0,41.0,92.0,37
25.0,8.5,46.0,42.0,91.0,37
25.0,8.600000000000001,46.0,43.0,90.0,37
25.0,8.600000000000001,47.0,43.0,89.0,37
26.0,8.5,46.0,41.0,87.0,37
25.0,8.5,45.0,42.0,91.0,37
25.0,8.600000000000001,46.0,42.0,93.0,37
26.0,8.7,46.0,42.0,93.0,37
26.0,8.5,47.0,41.0,90.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,45.0,42.0,92.0,37
26.0,8.7,45.0,42.0,92.0,37
26.0,8.5,49.0,42.0,89.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,45.0,42.0,92.0,37
25.0,8.7,45.0,41.0,92.0,37
26.0,8.5,45.0,41.0,89.0,37
25.0,8.600000000000001,46.0,42.0,92.0,37
25.0,8.7,47.0,42.0,93.0,37
25.0,8.7,48.0,42.0,93.0,37
26.0,8.5,47.0,41.0,88.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,45.0,42.0,93.0,37
25.0,8.7,45.0,42.0,93.0,37
26.0,8.5,47.0,41.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,45.0,42.0,92.0,37
26.0,8.7,46.0,42.0,92.0,37
25.0,8.5,48.0,41.0,88.0,37
25.0,8.5,46.0,41.0,91.0,37
25.0,8.600000000000001,45.0,42.0,93.0,37
26.0,8.7,45.0,42.0,93.0,37
26.0,8.5,46.0,42.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,46.0,42.0,93.0,37
25.0,8.7,47.0,41.0,93.0,37
26.0,8.5,46.0,41.0,88.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,46.0,42.0,93.0,37
26.0,8.7,46.0,42.0,93.0,37
26.0,8.5,47.0,41.0,91.0,37
25.0,8.600000000000001,45.0,42.0,92.0,37
25.0,8.7,45.0,42.0,91.0,37
25.0,8.8,45.0,42.0,90.0,37
26.0,8.5,45.0,41.0,89.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.7,47.0,42.0,93.0,37
25.0,8.7,47.0,42.0,93.0,37
26.0,8.600000000000001,48.0,40.0,91.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,45.0,42.0,91.0,37
26.0,8.600000000000001,45.0,43.0,91.0,37
26.0,8.5,46.0,41.0,91.0,37
25.0,8.600000000000001,46.0,42.0,92.0,37
25.0,8.7,47.0,42.0,92.0,37
25.0,8.8,47.0,43.0,91.0,37
24.0,8.7,49.0,42.0,88.0,37
24.0,8.600000000000001,46.0,42.0,91.0,37
25.0,8.7,46.0,42.0,92.0,37
25.0,8.8,46.0,42.0,92.0,37
26.0,8.600000000000001,45.0,42.0,89.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,47.0,41.0,93.0,37
25.0,8.7,48.0,41.0,93.0,37
26.0,8.5,46.0,41.0,88.0,37
25.0,8.5,45.0,42.0,91.0,37
25.0,8.600000000000001,46.0,42.0,93.0,37
26.0,8.7,46.0,42.0,93.0,37
26.0,8.600000000000001,45.0,41.0,88.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,47.0,42.0,93.0,37
25.0,8.7,48.0,42.0,93.0,37
25.0,8.5,47.0,41.0,88.0,37
25.0,8.5,46.0,41.0,91.0,37
25.0,8.600000000000001,45.0,42.0,93.0,37
26.0,8.7,46.0,42.0,93.0,37
26.0,8.5,48.0,42.0,89.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,45.0,42.0,92.0,37
25.0,8.7,45.0,41.0,92.0,37
26.0,8.5,48.0,42.0,88.0,37
25.0,8.5,46.0,42.0,91.0,37
25.0,8.600000000000001,45.0,41.0,93.0,37
25.0,8.7,45.0,41.0,93.0,37
25.0,8.5,48.0,41.0,89.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.600000000000001,45.0,42.0,92.0,37
26.0,8.7,45.0,42.0,92.0,37
26.0,8.5,49.0,42.0,90.0,37
25.0,8.5,46.0,42.0,92.0,37
25.0,8.7,44.0,42.0,92.0,37
25.0,8.7,44.0,41.0,92.0,37
26.0,8.600000000000001,46.0,40.0,90.0,37
25.0,8.5,45.0,42.0,92.0,37
25.0,8.600000000000001,46.0,43.0,92.0,37
26.0,8.7,47.0,43.0,91.0,37
24.0,8.8,46.0,42.0,88.0,37
